Timestamp,Arquivo_Origem,ID_Agente,Fenotipo,Estado_Cognitivo,Friccao_Brandolini,Acao_Executada
"2026-03-28 20:36:19,325",R1 - 2026 03 28 18 29 42 207.txt,being12,TABULA_RASA,,,
"2026-03-28 20:36:43,051",R1 - 2026 03 28 18 29 42 207.txt,being13,TABULA_RASA,,,
"2026-03-28 20:37:13,120",R1 - 2026 03 28 18 29 42 207.txt,being14,TABULA_RASA,,,
"2026-03-28 20:37:53,165",R1 - 2026 03 28 18 29 42 207.txt,being15,TABULA_RASA,,,
"2026-03-28 20:38:24,948",R1 - 2026 03 28 18 29 42 207.txt,being16,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-28 20:38:59,816",R1 - 2026 03 28 18 29 42 207.txt,being17,TABULA_RASA,,,
"2026-03-28 20:39:30,716",R1 - 2026 03 28 18 29 42 207.txt,being18,TABULA_RASA,,,
"2026-03-28 20:40:04,625",R1 - 2026 03 28 18 29 42 207.txt,being19,TABULA_RASA,,,
"2026-03-28 20:40:40,886",R1 - 2026 03 28 18 29 42 207.txt,being1,TABULA_RASA,,,
"2026-03-28 20:41:18,540",R1 - 2026 03 28 18 29 42 207.txt,being0,TABULA_RASA,,,
"2026-03-28 20:41:44,326",R1 - 2026 03 28 18 29 42 207.txt,being2,TABULA_RASA,,,
"2026-03-28 20:42:13,746",R1 - 2026 03 28 18 29 42 207.txt,being3,TABULA_RASA,,,
"2026-03-28 20:42:48,682",R1 - 2026 03 28 18 29 42 207.txt,being4,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-28 20:43:16,015",R1 - 2026 03 28 18 29 42 207.txt,being5,TABULA_RASA,,,
"2026-03-28 20:43:47,370",R1 - 2026 03 28 18 29 42 207.txt,being6,TABULA_RASA,,,
"2026-03-28 20:44:30,132",R1 - 2026 03 28 18 29 42 207.txt,being7,TABULA_RASA,,,
"2026-03-28 20:45:00,096",R1 - 2026 03 28 18 29 42 207.txt,being8,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-28 20:45:31,577",R1 - 2026 03 28 18 29 42 207.txt,being9,TABULA_RASA,,,
"2026-03-28 20:45:58,143",R1 - 2026 03 28 18 29 42 207.txt,being10,TABULA_RASA,,,
"2026-03-28 20:46:28,905",R1 - 2026 03 28 18 29 42 207.txt,being11,TABULA_RASA,,,
"2026-03-28 20:47:00,877",R1 - 2026 03 28 18 29 42 207.txt,being12,TABULA_RASA,,,
"2026-03-28 20:47:30,932",R1 - 2026 03 28 18 29 42 207.txt,being13,TABULA_RASA,,,
"2026-03-28 20:48:11,397",R1 - 2026 03 28 18 29 42 207.txt,being14,TABULA_RASA,,,
"2026-03-28 20:48:42,644",R1 - 2026 03 28 18 29 42 207.txt,being15,TABULA_RASA,,,
"2026-03-28 20:49:09,140",R1 - 2026 03 28 18 29 42 207.txt,being16,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-28 20:49:35,148",R1 - 2026 03 28 18 29 42 207.txt,being17,TABULA_RASA,,,
"2026-03-28 20:50:20,588",R1 - 2026 03 28 18 29 42 207.txt,being18,TABULA_RASA,,,
"2026-03-28 20:50:40,792",R1 - 2026 03 28 18 29 42 207.txt,being19,TABULA_RASA,,,
"2026-03-28 20:51:22,229",R1 - 2026 03 28 18 29 42 207.txt,being1,TABULA_RASA,,,
"2026-03-28 20:51:50,913",R1 - 2026 03 28 18 29 42 207.txt,being0,TABULA_RASA,,,
"2026-03-28 20:52:15,362",R1 - 2026 03 28 18 29 42 207.txt,being2,TABULA_RASA,,,
"2026-03-28 20:53:02,612",R1 - 2026 03 28 18 29 42 207.txt,being3,TABULA_RASA,,,
"2026-03-28 20:53:32,155",R1 - 2026 03 28 18 29 42 207.txt,being4,TABULA_RASA,,,
"2026-03-28 20:54:09,590",R1 - 2026 03 28 18 29 42 207.txt,being5,TABULA_RASA,,,
"2026-03-28 20:54:31,502",R1 - 2026 03 28 18 29 42 207.txt,being6,TABULA_RASA,,,
"2026-03-28 20:55:08,754",R1 - 2026 03 28 18 29 42 207.txt,being7,TABULA_RASA,,,
"2026-03-28 20:55:41,312",R1 - 2026 03 28 18 29 42 207.txt,being8,TABULA_RASA,,,
"2026-03-28 20:56:10,569",R1 - 2026 03 28 18 29 42 207.txt,being9,TABULA_RASA,,,
"2026-03-28 20:56:45,991",R1 - 2026 03 28 18 29 42 207.txt,being10,TABULA_RASA,,,
"2026-03-28 20:57:11,713",R1 - 2026 03 28 18 29 42 207.txt,being11,TABULA_RASA,,,
"2026-03-28 20:57:41,459",R1 - 2026 03 28 18 29 42 207.txt,being12,TABULA_RASA,,,
"2026-03-28 20:58:13,144",R1 - 2026 03 28 18 29 42 207.txt,being13,TABULA_RASA,,,
"2026-03-28 20:58:42,897",R1 - 2026 03 28 18 29 42 207.txt,being14,TABULA_RASA,,,
"2026-03-28 20:59:14,347",R1 - 2026 03 28 18 29 42 207.txt,being15,TABULA_RASA,,,
"2026-03-28 20:59:30,480",R1 - 2026 03 28 18 29 42 207.txt,being16,TABULA_RASA,,,
"2026-03-28 21:00:02,168",R1 - 2026 03 28 18 29 42 207.txt,being17,TABULA_RASA,,,
"2026-03-28 21:00:20,869",R1 - 2026 03 28 18 29 42 207.txt,being18,TABULA_RASA,,,
"2026-03-28 21:00:56,701",R1 - 2026 03 28 18 29 42 207.txt,being19,TABULA_RASA,,,
"2026-03-28 21:01:28,217",R1 - 2026 03 28 18 29 42 207.txt,being1,TABULA_RASA,,,
"2026-03-28 21:01:57,310",R1 - 2026 03 28 18 29 42 207.txt,being0,TABULA_RASA,,,
"2026-03-28 21:02:28,272",R1 - 2026 03 28 18 29 42 207.txt,being2,TABULA_RASA,,,
"2026-03-28 21:02:52,474",R1 - 2026 03 28 18 29 42 207.txt,being3,TABULA_RASA,,,
"2026-03-28 21:03:25,937",R1 - 2026 03 28 18 29 42 207.txt,being4,TABULA_RASA,,,
"2026-03-28 21:03:53,621",R1 - 2026 03 28 18 29 42 207.txt,being5,TABULA_RASA,,,
"2026-03-28 21:04:20,889",R1 - 2026 03 28 18 29 42 207.txt,being6,TABULA_RASA,,,
"2026-03-28 21:04:43,395",R1 - 2026 03 28 18 29 42 207.txt,being7,TABULA_RASA,,,
"2026-03-28 21:05:17,511",R1 - 2026 03 28 18 29 42 207.txt,being8,TABULA_RASA,,,
"2026-03-28 21:05:51,650",R1 - 2026 03 28 18 29 42 207.txt,being9,TABULA_RASA,,,
"2026-03-28 21:06:24,522",R1 - 2026 03 28 18 29 42 207.txt,being10,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-28 21:06:46,527",R1 - 2026 03 28 18 29 42 207.txt,being11,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-28 21:07:20,076",R1 - 2026 03 28 18 29 42 207.txt,being12,TABULA_RASA,,,
"2026-03-28 21:07:58,058",R1 - 2026 03 28 18 29 42 207.txt,being13,TABULA_RASA,,,
"2026-03-28 21:08:23,692",R1 - 2026 03 28 18 29 42 207.txt,being14,TABULA_RASA,,,
"2026-03-28 21:09:02,971",R1 - 2026 03 28 18 29 42 207.txt,being15,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-28 21:09:42,514",R1 - 2026 03 28 18 29 42 207.txt,being16,TABULA_RASA,,,
"2026-03-28 21:10:32,237",R1 - 2026 03 28 18 29 42 207.txt,being17,TABULA_RASA,,,
"2026-03-28 21:11:05,190",R1 - 2026 03 28 18 29 42 207.txt,being18,TABULA_RASA,,,
"2026-03-28 21:11:51,078",R1 - 2026 03 28 18 29 42 207.txt,being19,TABULA_RASA,,,
"2026-03-28 21:12:21,436",R1 - 2026 03 28 18 29 42 207.txt,being0,TABULA_RASA,,,
"2026-03-28 21:12:46,770",R1 - 2026 03 28 18 29 42 207.txt,being1,TABULA_RASA,,,
"2026-03-28 21:13:16,002",R1 - 2026 03 28 18 29 42 207.txt,being2,TABULA_RASA,,,
"2026-03-28 21:13:53,305",R1 - 2026 03 28 18 29 42 207.txt,being3,TABULA_RASA,,,
"2026-03-28 21:14:30,872",R1 - 2026 03 28 18 29 42 207.txt,being4,TABULA_RASA,,,
"2026-03-28 21:15:00,074",R1 - 2026 03 28 18 29 42 207.txt,being5,TABULA_RASA,,,
"2026-03-28 21:15:30,289",R1 - 2026 03 28 18 29 42 207.txt,being6,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-28 21:15:52,021",R1 - 2026 03 28 18 29 42 207.txt,being7,TABULA_RASA,,,
"2026-03-28 21:16:29,966",R1 - 2026 03 28 18 29 42 207.txt,being8,TABULA_RASA,,,
"2026-03-28 21:16:59,076",R1 - 2026 03 28 18 29 42 207.txt,being9,TABULA_RASA,,,
"2026-03-28 21:17:44,954",R1 - 2026 03 28 18 29 42 207.txt,being10,TABULA_RASA,,,
"2026-03-28 21:18:08,564",R1 - 2026 03 28 18 29 42 207.txt,being11,TABULA_RASA,,,
"2026-03-28 21:18:33,071",R1 - 2026 03 28 18 29 42 207.txt,being12,TABULA_RASA,,,
"2026-03-28 21:19:18,596",R1 - 2026 03 28 18 29 42 207.txt,being13,TABULA_RASA,,,
"2026-03-28 21:19:44,829",R1 - 2026 03 28 18 29 42 207.txt,being14,TABULA_RASA,,,
"2026-03-28 21:20:15,145",R1 - 2026 03 28 18 29 42 207.txt,being15,TABULA_RASA,,,
"2026-03-28 21:20:46,063",R1 - 2026 03 28 18 29 42 207.txt,being16,TABULA_RASA,,,
"2026-03-28 21:21:20,548",R1 - 2026 03 28 18 29 42 207.txt,being17,TABULA_RASA,,,
"2026-03-28 21:21:47,385",R1 - 2026 03 28 18 29 42 207.txt,being18,TABULA_RASA,,,
"2026-03-28 21:22:17,393",R1 - 2026 03 28 18 29 42 207.txt,being19,TABULA_RASA,,,
"2026-03-28 21:22:49,207",R1 - 2026 03 28 18 29 42 207.txt,being1,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-28 21:23:11,971",R1 - 2026 03 28 18 29 42 207.txt,being0,TABULA_RASA,,,
"2026-03-28 21:23:49,314",R1 - 2026 03 28 18 29 42 207.txt,being2,TABULA_RASA,,,
"2026-03-28 21:24:30,053",R1 - 2026 03 28 18 29 42 207.txt,being3,TABULA_RASA,,,
"2026-03-28 21:24:56,754",R1 - 2026 03 28 18 29 42 207.txt,being4,TABULA_RASA,,,
"2026-03-28 21:25:38,803",R1 - 2026 03 28 18 29 42 207.txt,being5,TABULA_RASA,,,
"2026-03-28 21:26:14,163",R1 - 2026 03 28 18 29 42 207.txt,being6,TABULA_RASA,,,
"2026-03-28 21:26:48,770",R1 - 2026 03 28 18 29 42 207.txt,being7,TABULA_RASA,,,
"2026-03-28 21:27:13,612",R1 - 2026 03 28 18 29 42 207.txt,being8,TABULA_RASA,,,
"2026-03-28 21:27:42,726",R1 - 2026 03 28 18 29 42 207.txt,being9,TABULA_RASA,,,
"2026-03-28 21:28:15,187",R1 - 2026 03 28 18 29 42 207.txt,being10,TABULA_RASA,,,
"2026-03-28 21:28:32,939",R1 - 2026 03 28 18 29 42 207.txt,being11,TABULA_RASA,,,
"2026-03-28 21:29:21,423",R1 - 2026 03 28 18 29 42 207.txt,being12,TABULA_RASA,,,
"2026-03-28 21:29:48,754",R1 - 2026 03 28 18 29 42 207.txt,being13,TABULA_RASA,,,
"2026-03-28 21:30:09,320",R1 - 2026 03 28 18 29 42 207.txt,being14,TABULA_RASA,,,
"2026-03-28 21:30:41,338",R1 - 2026 03 28 18 29 42 207.txt,being15,TABULA_RASA,,,
"2026-03-28 21:31:11,700",R1 - 2026 03 28 18 29 42 207.txt,being16,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-28 21:31:44,655",R1 - 2026 03 28 18 29 42 207.txt,being17,TABULA_RASA,,,
"2026-03-28 21:32:05,947",R1 - 2026 03 28 18 29 42 207.txt,being18,TABULA_RASA,,,
"2026-03-28 21:32:37,833",R1 - 2026 03 28 18 29 42 207.txt,being19,TABULA_RASA,,,
"2026-03-29 10:42:30,457",R1 - 2026 03 28 18 29 42 207.txt,being1,TABULA_RASA,,,
"2026-03-29 10:43:03,842",R1 - 2026 03 28 18 29 42 207.txt,being0,TABULA_RASA,,,
"2026-03-29 10:43:39,556",R1 - 2026 03 28 18 29 42 207.txt,being2,TABULA_RASA,,,
"2026-03-29 10:44:08,374",R1 - 2026 03 28 18 29 42 207.txt,being3,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 10:44:51,457",R1 - 2026 03 28 18 29 42 207.txt,being4,TABULA_RASA,,,
"2026-03-29 10:45:31,663",R1 - 2026 03 28 18 29 42 207.txt,being5,TABULA_RASA,,,
"2026-03-29 10:46:02,492",R1 - 2026 03 28 18 29 42 207.txt,being6,TABULA_RASA,,,
"2026-03-29 10:46:39,620",R1 - 2026 03 28 18 29 42 207.txt,being7,TABULA_RASA,,,
"2026-03-29 10:47:07,630",R1 - 2026 03 28 18 29 42 207.txt,being8,TABULA_RASA,,,
"2026-03-29 10:47:50,973",R1 - 2026 03 28 18 29 42 207.txt,being9,TABULA_RASA,,,
"2026-03-29 10:48:35,773",R1 - 2026 03 28 18 29 42 207.txt,being10,TABULA_RASA,,,
"2026-03-29 10:49:08,022",R1 - 2026 03 28 18 29 42 207.txt,being11,TABULA_RASA,,,
"2026-03-29 10:49:38,508",R1 - 2026 03 28 18 29 42 207.txt,being12,TABULA_RASA,,,
"2026-03-29 10:50:02,910",R1 - 2026 03 28 18 29 42 207.txt,being13,TABULA_RASA,,,
"2026-03-29 10:50:22,967",R1 - 2026 03 28 18 29 42 207.txt,being14,TABULA_RASA,,,
"2026-03-29 10:50:54,764",R1 - 2026 03 28 18 29 42 207.txt,being15,TABULA_RASA,,,
"2026-03-29 10:51:23,235",R1 - 2026 03 28 18 29 42 207.txt,being16,TABULA_RASA,,,
"2026-03-29 10:51:54,816",R1 - 2026 03 28 18 29 42 207.txt,being17,TABULA_RASA,,,
"2026-03-29 10:52:23,666",R1 - 2026 03 28 18 29 42 207.txt,being18,TABULA_RASA,,,
"2026-03-29 10:52:55,554",R1 - 2026 03 28 18 29 42 207.txt,being19,TABULA_RASA,,,
"2026-03-29 10:53:29,330",R1 - 2026 03 28 18 29 42 207.txt,being0,TABULA_RASA,,,
"2026-03-29 10:53:54,156",R1 - 2026 03 28 18 29 42 207.txt,being1,TABULA_RASA,,,
"2026-03-29 10:54:25,819",R1 - 2026 03 28 18 29 42 207.txt,being2,TABULA_RASA,,,
"2026-03-29 10:54:54,195",R1 - 2026 03 28 18 29 42 207.txt,being3,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 10:55:20,538",R1 - 2026 03 28 18 29 42 207.txt,being4,TABULA_RASA,,,
"2026-03-29 10:55:56,910",R1 - 2026 03 28 18 29 42 207.txt,being5,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 10:56:27,793",R1 - 2026 03 28 18 29 42 207.txt,being6,TABULA_RASA,,,
"2026-03-29 10:56:55,996",R1 - 2026 03 28 18 29 42 207.txt,being7,TABULA_RASA,,,
"2026-03-29 10:57:37,031",R1 - 2026 03 28 18 29 42 207.txt,being8,TABULA_RASA,,,
"2026-03-29 10:58:04,187",R1 - 2026 03 28 18 29 42 207.txt,being9,TABULA_RASA,,,
"2026-03-29 10:58:26,244",R1 - 2026 03 28 18 29 42 207.txt,being10,TABULA_RASA,,,
"2026-03-29 10:59:05,027",R1 - 2026 03 28 18 29 42 207.txt,being11,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 10:59:31,653",R1 - 2026 03 28 18 29 42 207.txt,being12,TABULA_RASA,,,
"2026-03-29 10:59:58,504",R1 - 2026 03 28 18 29 42 207.txt,being13,TABULA_RASA,,,
"2026-03-29 11:00:34,818",R1 - 2026 03 28 18 29 42 207.txt,being14,TABULA_RASA,,,
"2026-03-29 11:01:04,503",R1 - 2026 03 28 18 29 42 207.txt,being15,TABULA_RASA,,,
"2026-03-29 11:01:30,110",R1 - 2026 03 28 18 29 42 207.txt,being16,TABULA_RASA,,,
"2026-03-29 11:02:02,831",R1 - 2026 03 28 18 29 42 207.txt,being17,TABULA_RASA,,,
"2026-03-29 11:02:41,491",R1 - 2026 03 28 18 29 42 207.txt,being18,TABULA_RASA,,,
"2026-03-29 11:03:10,208",R1 - 2026 03 28 18 29 42 207.txt,being19,TABULA_RASA,,,
"2026-03-29 11:03:46,574",R1 - 2026 03 28 18 29 42 207.txt,being0,TABULA_RASA,,,
"2026-03-29 11:04:10,566",R1 - 2026 03 28 18 29 42 207.txt,being1,TABULA_RASA,,,
"2026-03-29 11:04:41,840",R1 - 2026 03 28 18 29 42 207.txt,being2,TABULA_RASA,,,
"2026-03-29 11:05:05,776",R1 - 2026 03 28 18 29 42 207.txt,being3,TABULA_RASA,,,
"2026-03-29 11:05:34,811",R1 - 2026 03 28 18 29 42 207.txt,being4,TABULA_RASA,,,
"2026-03-29 11:06:03,726",R1 - 2026 03 28 18 29 42 207.txt,being5,TABULA_RASA,,,
"2026-03-29 11:06:29,197",R1 - 2026 03 28 18 29 42 207.txt,being6,TABULA_RASA,,,
"2026-03-29 11:06:49,455",R1 - 2026 03 28 18 29 42 207.txt,being7,TABULA_RASA,,,
"2026-03-29 11:07:20,320",R1 - 2026 03 28 18 29 42 207.txt,being8,TABULA_RASA,,,
"2026-03-29 11:07:56,120",R1 - 2026 03 28 18 29 42 207.txt,being9,TABULA_RASA,,,
"2026-03-29 11:08:29,148",R1 - 2026 03 28 18 29 42 207.txt,being10,TABULA_RASA,,,
"2026-03-29 11:08:58,576",R1 - 2026 03 28 18 29 42 207.txt,being11,TABULA_RASA,,,
"2026-03-29 11:09:27,121",R1 - 2026 03 28 18 29 42 207.txt,being12,TABULA_RASA,,,
"2026-03-29 11:09:50,654",R1 - 2026 03 28 18 29 42 207.txt,being13,TABULA_RASA,,,
"2026-03-29 11:10:23,481",R1 - 2026 03 28 18 29 42 207.txt,being14,TABULA_RASA,,,
"2026-03-29 11:11:00,038",R1 - 2026 03 28 18 29 42 207.txt,being15,TABULA_RASA,,,
"2026-03-29 11:11:37,576",R1 - 2026 03 28 18 29 42 207.txt,being16,TABULA_RASA,,,
"2026-03-29 11:12:04,955",R1 - 2026 03 28 18 29 42 207.txt,being17,TABULA_RASA,,,
"2026-03-29 11:12:29,874",R1 - 2026 03 28 18 29 42 207.txt,being18,TABULA_RASA,,,
"2026-03-29 11:13:07,747",R1 - 2026 03 28 18 29 42 207.txt,being19,TABULA_RASA,,,
"2026-03-29 11:13:37,835",R1 - 2026 03 28 18 29 42 207.txt,being0,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 11:14:08,705",R1 - 2026 03 28 18 29 42 207.txt,being1,TABULA_RASA,,,
"2026-03-29 11:14:41,790",R1 - 2026 03 28 18 29 42 207.txt,being2,TABULA_RASA,,,
"2026-03-29 11:15:14,045",R1 - 2026 03 28 18 29 42 207.txt,being3,TABULA_RASA,,,
"2026-03-29 11:15:38,235",R1 - 2026 03 28 18 29 42 207.txt,being4,TABULA_RASA,,,
"2026-03-29 11:16:12,378",R1 - 2026 03 28 18 29 42 207.txt,being5,TABULA_RASA,,,
"2026-03-29 11:16:52,095",R1 - 2026 03 28 18 29 42 207.txt,being6,TABULA_RASA,,,
"2026-03-29 11:17:19,765",R1 - 2026 03 28 18 29 42 207.txt,being7,TABULA_RASA,,,
"2026-03-29 11:17:50,670",R1 - 2026 03 28 18 29 42 207.txt,being8,TABULA_RASA,,,
"2026-03-29 11:18:26,864",R1 - 2026 03 28 18 29 42 207.txt,being9,TABULA_RASA,,,
"2026-03-29 11:18:49,326",R1 - 2026 03 28 18 29 42 207.txt,being10,TABULA_RASA,,,
"2026-03-29 11:19:14,622",R1 - 2026 03 28 18 29 42 207.txt,being11,TABULA_RASA,,,
"2026-03-29 11:19:39,903",R1 - 2026 03 28 18 29 42 207.txt,being12,TABULA_RASA,,,
"2026-03-29 11:20:11,640",R1 - 2026 03 28 18 29 42 207.txt,being13,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 11:20:33,169",R1 - 2026 03 28 18 29 42 207.txt,being14,TABULA_RASA,,,
"2026-03-29 11:20:57,271",R1 - 2026 03 28 18 29 42 207.txt,being15,TABULA_RASA,,,
"2026-03-29 11:21:29,458",R1 - 2026 03 28 18 29 42 207.txt,being16,TABULA_RASA,,,
"2026-03-29 11:21:53,819",R1 - 2026 03 28 18 29 42 207.txt,being17,TABULA_RASA,,,
"2026-03-29 11:22:20,354",R1 - 2026 03 28 18 29 42 207.txt,being18,TABULA_RASA,,,
"2026-03-29 11:22:49,834",R1 - 2026 03 28 18 29 42 207.txt,being19,TABULA_RASA,,,
"2026-03-29 11:23:25,731",R1 - 2026 03 28 18 29 42 207.txt,being1,TABULA_RASA,,,
"2026-03-29 11:23:58,513",R1 - 2026 03 28 18 29 42 207.txt,being0,TABULA_RASA,,,
"2026-03-29 11:24:28,189",R1 - 2026 03 28 18 29 42 207.txt,being2,TABULA_RASA,,,
"2026-03-29 11:25:02,877",R1 - 2026 03 28 18 29 42 207.txt,being3,TABULA_RASA,,,
"2026-03-29 11:25:26,306",R1 - 2026 03 28 18 29 42 207.txt,being4,TABULA_RASA,,,
"2026-03-29 11:25:57,447",R1 - 2026 03 28 18 29 42 207.txt,being5,TABULA_RASA,,,
"2026-03-29 11:26:32,083",R1 - 2026 03 28 18 29 42 207.txt,being6,TABULA_RASA,,,
"2026-03-29 11:27:06,730",R1 - 2026 03 28 18 29 42 207.txt,being7,TABULA_RASA,,,
"2026-03-29 11:27:37,780",R1 - 2026 03 28 18 29 42 207.txt,being8,TABULA_RASA,,,
"2026-03-29 11:28:07,760",R1 - 2026 03 28 18 29 42 207.txt,being9,TABULA_RASA,,,
"2026-03-29 11:28:27,225",R1 - 2026 03 28 18 29 42 207.txt,being10,TABULA_RASA,,,
"2026-03-29 11:29:01,746",R1 - 2026 03 28 18 29 42 207.txt,being11,TABULA_RASA,,,
"2026-03-29 11:29:28,259",R1 - 2026 03 28 18 29 42 207.txt,being12,TABULA_RASA,,,
"2026-03-29 11:30:13,465",R1 - 2026 03 28 18 29 42 207.txt,being13,TABULA_RASA,,,
"2026-03-29 11:30:43,003",R1 - 2026 03 28 18 29 42 207.txt,being14,TABULA_RASA,,,
"2026-03-29 11:31:18,218",R1 - 2026 03 28 18 29 42 207.txt,being15,TABULA_RASA,,,
"2026-03-29 11:32:01,856",R1 - 2026 03 28 18 29 42 207.txt,being16,TABULA_RASA,,,
"2026-03-29 11:32:37,047",R1 - 2026 03 28 18 29 42 207.txt,being17,TABULA_RASA,,,
"2026-03-29 11:33:10,419",R1 - 2026 03 28 18 29 42 207.txt,being18,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 11:33:33,371",R1 - 2026 03 28 18 29 42 207.txt,being19,TABULA_RASA,,,
"2026-03-29 11:34:15,493",R1 - 2026 03 28 18 29 42 207.txt,being0,TABULA_RASA,,,
"2026-03-29 11:34:48,960",R1 - 2026 03 28 18 29 42 207.txt,being1,TABULA_RASA,,,
"2026-03-29 11:35:14,433",R1 - 2026 03 28 18 29 42 207.txt,being2,TABULA_RASA,,,
"2026-03-29 11:35:48,611",R1 - 2026 03 28 18 29 42 207.txt,being3,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 11:36:17,882",R1 - 2026 03 28 18 29 42 207.txt,being4,TABULA_RASA,,,
"2026-03-29 11:36:41,394",R1 - 2026 03 28 18 29 42 207.txt,being5,TABULA_RASA,,,
"2026-03-29 11:37:03,127",R1 - 2026 03 28 18 29 42 207.txt,being6,TABULA_RASA,,,
"2026-03-29 11:37:25,049",R1 - 2026 03 28 18 29 42 207.txt,being7,TABULA_RASA,,,
"2026-03-29 11:37:58,701",R1 - 2026 03 28 18 29 42 207.txt,being8,TABULA_RASA,,,
"2026-03-29 11:38:54,490",R1 - 2026 03 28 18 29 42 207.txt,being9,TABULA_RASA,,,
"2026-03-29 11:39:21,602",R1 - 2026 03 28 18 29 42 207.txt,being10,TABULA_RASA,,,
"2026-03-29 11:39:45,683",R1 - 2026 03 28 18 29 42 207.txt,being11,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 11:40:16,331",R1 - 2026 03 28 18 29 42 207.txt,being12,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 11:40:47,299",R1 - 2026 03 28 18 29 42 207.txt,being13,TABULA_RASA,,,
"2026-03-29 11:41:10,712",R1 - 2026 03 28 18 29 42 207.txt,being14,TABULA_RASA,,,
"2026-03-29 11:41:38,348",R1 - 2026 03 28 18 29 42 207.txt,being15,TABULA_RASA,,,
"2026-03-29 11:42:03,019",R1 - 2026 03 28 18 29 42 207.txt,being16,TABULA_RASA,,,
"2026-03-29 11:42:36,978",R1 - 2026 03 28 18 29 42 207.txt,being17,TABULA_RASA,,,
"2026-03-29 11:43:10,341",R1 - 2026 03 28 18 29 42 207.txt,being18,TABULA_RASA,,,
"2026-03-29 11:43:40,447",R1 - 2026 03 28 18 29 42 207.txt,being19,TABULA_RASA,,,
"2026-03-29 11:44:15,398",R1 - 2026 03 28 18 29 42 207.txt,being1,TABULA_RASA,,,
"2026-03-29 11:44:55,246",R1 - 2026 03 28 18 29 42 207.txt,being0,TABULA_RASA,,,
"2026-03-29 11:45:26,255",R1 - 2026 03 28 18 29 42 207.txt,being2,TABULA_RASA,,,
"2026-03-29 11:45:56,622",R1 - 2026 03 28 18 29 42 207.txt,being3,TABULA_RASA,,,
"2026-03-29 11:46:29,571",R1 - 2026 03 28 18 29 42 207.txt,being4,TABULA_RASA,,,
"2026-03-29 11:46:54,276",R1 - 2026 03 28 18 29 42 207.txt,being5,TABULA_RASA,,,
"2026-03-29 11:47:28,930",R1 - 2026 03 28 18 29 42 207.txt,being6,TABULA_RASA,,,
"2026-03-29 11:48:04,521",R1 - 2026 03 28 18 29 42 207.txt,being7,TABULA_RASA,,,
"2026-03-29 11:48:31,277",R1 - 2026 03 28 18 29 42 207.txt,being8,TABULA_RASA,,,
"2026-03-29 11:48:57,581",R1 - 2026 03 28 18 29 42 207.txt,being9,TABULA_RASA,,,
"2026-03-29 11:49:28,433",R1 - 2026 03 28 18 29 42 207.txt,being10,TABULA_RASA,,,
"2026-03-29 11:49:57,938",R1 - 2026 03 28 18 29 42 207.txt,being11,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
"2026-03-29 11:50:23,592",R1 - 2026 03 28 18 29 42 207.txt,being12,TABULA_RASA,,,
"2026-03-29 11:50:59,718",R1 - 2026 03 28 18 29 42 207.txt,being13,TABULA_RASA,,,
"2026-03-29 11:51:29,885",R1 - 2026 03 28 18 29 42 207.txt,being14,TABULA_RASA,,,
"2026-03-29 11:52:06,398",R1 - 2026 03 28 18 29 42 207.txt,being15,TABULA_RASA,,,
"2026-03-29 11:52:48,379",R1 - 2026 03 28 18 29 42 207.txt,being16,TABULA_RASA,FALHA DE FORMATAÇÃO DA IA (Verificar txt original),-,-
